full_path,path,class
/Users/polina/Documents/Programm-lab/dataset3/dataset/3451.jpg,dataset3/dataset/3451.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5573.jpg,dataset3/dataset/5573.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7261.jpg,dataset3/dataset/7261.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4118.jpg,dataset3/dataset/4118.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9414.jpg,dataset3/dataset/9414.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4979.jpg,dataset3/dataset/4979.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3820.jpg,dataset3/dataset/3820.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8282.jpg,dataset3/dataset/8282.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9282.jpg,dataset3/dataset/9282.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8892.jpg,dataset3/dataset/8892.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/571.jpg,dataset3/dataset/571.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5222.jpg,dataset3/dataset/5222.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5254.jpg,dataset3/dataset/5254.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2748.jpg,dataset3/dataset/2748.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4750.jpg,dataset3/dataset/4750.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9515.jpg,dataset3/dataset/9515.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8428.jpg,dataset3/dataset/8428.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/559.jpg,dataset3/dataset/559.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9211.jpg,dataset3/dataset/9211.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4655.jpg,dataset3/dataset/4655.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4707.jpg,dataset3/dataset/4707.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5335.jpg,dataset3/dataset/5335.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/537.jpg,dataset3/dataset/537.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/857.jpg,dataset3/dataset/857.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2376.jpg,dataset3/dataset/2376.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8513.jpg,dataset3/dataset/8513.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1092.jpg,dataset3/dataset/1092.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3991.jpg,dataset3/dataset/3991.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6638.jpg,dataset3/dataset/6638.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8634.jpg,dataset3/dataset/8634.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4546.jpg,dataset3/dataset/4546.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8852.jpg,dataset3/dataset/8852.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7735.jpg,dataset3/dataset/7735.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1302.jpg,dataset3/dataset/1302.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5312.jpg,dataset3/dataset/5312.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8631.jpg,dataset3/dataset/8631.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2314.jpg,dataset3/dataset/2314.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3784.jpg,dataset3/dataset/3784.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7161.jpg,dataset3/dataset/7161.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4281.jpg,dataset3/dataset/4281.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7298.jpg,dataset3/dataset/7298.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3430.jpg,dataset3/dataset/3430.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6407.jpg,dataset3/dataset/6407.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2620.jpg,dataset3/dataset/2620.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8198.jpg,dataset3/dataset/8198.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/784.jpg,dataset3/dataset/784.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8444.jpg,dataset3/dataset/8444.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/41.jpg,dataset3/dataset/41.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/808.jpg,dataset3/dataset/808.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2522.jpg,dataset3/dataset/2522.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6886.jpg,dataset3/dataset/6886.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5197.jpg,dataset3/dataset/5197.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9471.jpg,dataset3/dataset/9471.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8941.jpg,dataset3/dataset/8941.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4172.jpg,dataset3/dataset/4172.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3204.jpg,dataset3/dataset/3204.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2091.jpg,dataset3/dataset/2091.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7101.jpg,dataset3/dataset/7101.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3469.jpg,dataset3/dataset/3469.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6759.jpg,dataset3/dataset/6759.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6314.jpg,dataset3/dataset/6314.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9692.jpg,dataset3/dataset/9692.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/347.jpg,dataset3/dataset/347.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3276.jpg,dataset3/dataset/3276.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4652.jpg,dataset3/dataset/4652.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3387.jpg,dataset3/dataset/3387.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6491.jpg,dataset3/dataset/6491.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/42.jpg,dataset3/dataset/42.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7744.jpg,dataset3/dataset/7744.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2094.jpg,dataset3/dataset/2094.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7717.jpg,dataset3/dataset/7717.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1724.jpg,dataset3/dataset/1724.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7582.jpg,dataset3/dataset/7582.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5268.jpg,dataset3/dataset/5268.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5315.jpg,dataset3/dataset/5315.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5867.jpg,dataset3/dataset/5867.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7258.jpg,dataset3/dataset/7258.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1514.jpg,dataset3/dataset/1514.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2836.jpg,dataset3/dataset/2836.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3110.jpg,dataset3/dataset/3110.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5383.jpg,dataset3/dataset/5383.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4167.jpg,dataset3/dataset/4167.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7180.jpg,dataset3/dataset/7180.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1800.jpg,dataset3/dataset/1800.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2883.jpg,dataset3/dataset/2883.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3806.jpg,dataset3/dataset/3806.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6941.jpg,dataset3/dataset/6941.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5853.jpg,dataset3/dataset/5853.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6906.jpg,dataset3/dataset/6906.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6400.jpg,dataset3/dataset/6400.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3440.jpg,dataset3/dataset/3440.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2870.jpg,dataset3/dataset/2870.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6476.jpg,dataset3/dataset/6476.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9611.jpg,dataset3/dataset/9611.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/429.jpg,dataset3/dataset/429.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5645.jpg,dataset3/dataset/5645.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2583.jpg,dataset3/dataset/2583.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6896.jpg,dataset3/dataset/6896.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1064.jpg,dataset3/dataset/1064.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5327.jpg,dataset3/dataset/5327.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1497.jpg,dataset3/dataset/1497.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/633.jpg,dataset3/dataset/633.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8708.jpg,dataset3/dataset/8708.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/171.jpg,dataset3/dataset/171.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5511.jpg,dataset3/dataset/5511.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/261.jpg,dataset3/dataset/261.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5690.jpg,dataset3/dataset/5690.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2502.jpg,dataset3/dataset/2502.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8101.jpg,dataset3/dataset/8101.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/587.jpg,dataset3/dataset/587.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1227.jpg,dataset3/dataset/1227.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8948.jpg,dataset3/dataset/8948.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8524.jpg,dataset3/dataset/8524.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1130.jpg,dataset3/dataset/1130.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6384.jpg,dataset3/dataset/6384.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2022.jpg,dataset3/dataset/2022.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/870.jpg,dataset3/dataset/870.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7079.jpg,dataset3/dataset/7079.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2562.jpg,dataset3/dataset/2562.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9936.jpg,dataset3/dataset/9936.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8683.jpg,dataset3/dataset/8683.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3520.jpg,dataset3/dataset/3520.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/683.jpg,dataset3/dataset/683.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1734.jpg,dataset3/dataset/1734.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5004.jpg,dataset3/dataset/5004.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7605.jpg,dataset3/dataset/7605.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3104.jpg,dataset3/dataset/3104.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/31.jpg,dataset3/dataset/31.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4178.jpg,dataset3/dataset/4178.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9286.jpg,dataset3/dataset/9286.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1752.jpg,dataset3/dataset/1752.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9980.jpg,dataset3/dataset/9980.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2977.jpg,dataset3/dataset/2977.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4571.jpg,dataset3/dataset/4571.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8676.jpg,dataset3/dataset/8676.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7497.jpg,dataset3/dataset/7497.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6151.jpg,dataset3/dataset/6151.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8009.jpg,dataset3/dataset/8009.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5281.jpg,dataset3/dataset/5281.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8713.jpg,dataset3/dataset/8713.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/168.jpg,dataset3/dataset/168.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6649.jpg,dataset3/dataset/6649.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4326.jpg,dataset3/dataset/4326.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9284.jpg,dataset3/dataset/9284.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/622.jpg,dataset3/dataset/622.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5419.jpg,dataset3/dataset/5419.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8141.jpg,dataset3/dataset/8141.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1367.jpg,dataset3/dataset/1367.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3309.jpg,dataset3/dataset/3309.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/495.jpg,dataset3/dataset/495.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/468.jpg,dataset3/dataset/468.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9803.jpg,dataset3/dataset/9803.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6292.jpg,dataset3/dataset/6292.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/325.jpg,dataset3/dataset/325.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/875.jpg,dataset3/dataset/875.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7175.jpg,dataset3/dataset/7175.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4389.jpg,dataset3/dataset/4389.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8499.jpg,dataset3/dataset/8499.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5101.jpg,dataset3/dataset/5101.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3522.jpg,dataset3/dataset/3522.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/374.jpg,dataset3/dataset/374.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6770.jpg,dataset3/dataset/6770.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5323.jpg,dataset3/dataset/5323.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6283.jpg,dataset3/dataset/6283.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7678.jpg,dataset3/dataset/7678.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/771.jpg,dataset3/dataset/771.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8669.jpg,dataset3/dataset/8669.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/851.jpg,dataset3/dataset/851.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2474.jpg,dataset3/dataset/2474.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7167.jpg,dataset3/dataset/7167.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8394.jpg,dataset3/dataset/8394.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8184.jpg,dataset3/dataset/8184.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6562.jpg,dataset3/dataset/6562.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3117.jpg,dataset3/dataset/3117.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6255.jpg,dataset3/dataset/6255.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4067.jpg,dataset3/dataset/4067.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5045.jpg,dataset3/dataset/5045.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4131.jpg,dataset3/dataset/4131.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/274.jpg,dataset3/dataset/274.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8132.jpg,dataset3/dataset/8132.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7375.jpg,dataset3/dataset/7375.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8557.jpg,dataset3/dataset/8557.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8914.jpg,dataset3/dataset/8914.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5440.jpg,dataset3/dataset/5440.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2531.jpg,dataset3/dataset/2531.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4751.jpg,dataset3/dataset/4751.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6170.jpg,dataset3/dataset/6170.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4675.jpg,dataset3/dataset/4675.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/8763.jpg,dataset3/dataset/8763.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/127.jpg,dataset3/dataset/127.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4811.jpg,dataset3/dataset/4811.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4526.jpg,dataset3/dataset/4526.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2535.jpg,dataset3/dataset/2535.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1275.jpg,dataset3/dataset/1275.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3663.jpg,dataset3/dataset/3663.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3133.jpg,dataset3/dataset/3133.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7823.jpg,dataset3/dataset/7823.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2204.jpg,dataset3/dataset/2204.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7391.jpg,dataset3/dataset/7391.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/6605.jpg,dataset3/dataset/6605.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5339.jpg,dataset3/dataset/5339.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4910.jpg,dataset3/dataset/4910.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3403.jpg,dataset3/dataset/3403.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/7928.jpg,dataset3/dataset/7928.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5849.jpg,dataset3/dataset/5849.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/3479.jpg,dataset3/dataset/3479.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2778.jpg,dataset3/dataset/2778.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5664.jpg,dataset3/dataset/5664.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1107.jpg,dataset3/dataset/1107.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2234.jpg,dataset3/dataset/2234.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/4485.jpg,dataset3/dataset/4485.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2323.jpg,dataset3/dataset/2323.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/2893.jpg,dataset3/dataset/2893.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/5713.jpg,dataset3/dataset/5713.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/1834.jpg,dataset3/dataset/1834.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/dataset/9146.jpg,dataset3/dataset/9146.jpg,dogs
