/Users/polina/Documents/Programm-lab/dataset3/3294.jpg,3294.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7582.jpg,7582.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3588.jpg,3588.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/9873.jpg,9873.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/2702.jpg,2702.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8507.jpg,8507.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5911.jpg,5911.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5733.jpg,5733.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/768.jpg,768.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1302.jpg,1302.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8209.jpg,8209.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3732.jpg,3732.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5566.jpg,5566.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4017.jpg,4017.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/3491.jpg,3491.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5229.jpg,5229.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7285.jpg,7285.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/927.jpg,927.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/8828.jpg,8828.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5526.jpg,5526.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1590.jpg,1590.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4639.jpg,4639.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9182.jpg,9182.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1830.jpg,1830.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3055.jpg,3055.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5421.jpg,5421.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/9884.jpg,9884.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4094.jpg,4094.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9933.jpg,9933.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5201.jpg,5201.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2589.jpg,2589.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7510.jpg,7510.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2925.jpg,2925.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5684.jpg,5684.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6440.jpg,6440.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5233.jpg,5233.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7420.jpg,7420.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8022.jpg,8022.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9181.jpg,9181.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4204.jpg,4204.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3785.jpg,3785.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/842.jpg,842.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4860.jpg,4860.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5538.jpg,5538.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2750.jpg,2750.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9843.jpg,9843.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/3992.jpg,3992.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5479.jpg,5479.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/8837.jpg,8837.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7964.jpg,7964.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3317.jpg,3317.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7398.jpg,7398.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5387.jpg,5387.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2167.jpg,2167.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8557.jpg,8557.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/854.jpg,854.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2363.jpg,2363.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3983.jpg,3983.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6311.jpg,6311.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4999.jpg,4999.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3381.jpg,3381.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/2356.jpg,2356.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1340.jpg,1340.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9371.jpg,9371.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1859.jpg,1859.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/6391.jpg,6391.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1712.jpg,1712.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3499.jpg,3499.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6461.jpg,6461.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/727.jpg,727.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7717.jpg,7717.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6045.jpg,6045.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2322.jpg,2322.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7464.jpg,7464.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4413.jpg,4413.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/263.jpg,263.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/829.jpg,829.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5913.jpg,5913.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4991.jpg,4991.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5019.jpg,5019.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/551.jpg,551.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/796.jpg,796.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3676.jpg,3676.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/2613.jpg,2613.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1841.jpg,1841.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4882.jpg,4882.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/116.jpg,116.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/145.jpg,145.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8727.jpg,8727.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9907.jpg,9907.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8860.jpg,8860.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1568.jpg,1568.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7471.jpg,7471.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9971.jpg,9971.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/8626.jpg,8626.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5107.jpg,5107.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7304.jpg,7304.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2509.jpg,2509.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/3935.jpg,3935.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9983.jpg,9983.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3810.jpg,3810.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9731.jpg,9731.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1622.jpg,1622.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6990.jpg,6990.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1349.jpg,1349.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3069.jpg,3069.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2104.jpg,2104.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1820.jpg,1820.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7539.jpg,7539.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5811.jpg,5811.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/107.jpg,107.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6841.jpg,6841.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4494.jpg,4494.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1456.jpg,1456.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2263.jpg,2263.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7541.jpg,7541.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7825.jpg,7825.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3016.jpg,3016.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1993.jpg,1993.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/2914.jpg,2914.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5391.jpg,5391.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7348.jpg,7348.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/934.jpg,934.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7864.jpg,7864.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2721.jpg,2721.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3743.jpg,3743.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4945.jpg,4945.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6749.jpg,6749.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5187.jpg,5187.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1467.jpg,1467.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3022.jpg,3022.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2073.jpg,2073.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5390.jpg,5390.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/3518.jpg,3518.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6271.jpg,6271.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5635.jpg,5635.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/9250.jpg,9250.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7691.jpg,7691.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/8129.jpg,8129.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8638.jpg,8638.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2985.jpg,2985.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/9487.jpg,9487.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7272.jpg,7272.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/6134.jpg,6134.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/9966.jpg,9966.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9986.jpg,9986.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4780.jpg,4780.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/725.jpg,725.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8580.jpg,8580.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6969.jpg,6969.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9035.jpg,9035.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6864.jpg,6864.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/2039.jpg,2039.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4931.jpg,4931.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9614.jpg,9614.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6516.jpg,6516.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5626.jpg,5626.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/365.jpg,365.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5670.jpg,5670.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/6163.jpg,6163.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/191.jpg,191.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9340.jpg,9340.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4501.jpg,4501.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5865.jpg,5865.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4066.jpg,4066.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/843.jpg,843.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/2559.jpg,2559.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7743.jpg,7743.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9049.jpg,9049.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/8384.jpg,8384.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/883.jpg,883.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2849.jpg,2849.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4511.jpg,4511.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1422.jpg,1422.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6779.jpg,6779.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/609.jpg,609.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4281.jpg,4281.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/6609.jpg,6609.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/2076.jpg,2076.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1995.jpg,1995.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3802.jpg,3802.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6072.jpg,6072.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4254.jpg,4254.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/4829.jpg,4829.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/6680.jpg,6680.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2844.jpg,2844.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7799.jpg,7799.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7438.jpg,7438.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3013.jpg,3013.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5133.jpg,5133.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5007.jpg,5007.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/6099.jpg,6099.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7253.jpg,7253.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/66.jpg,66.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/6832.jpg,6832.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/9032.jpg,9032.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/6054.jpg,6054.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5414.jpg,5414.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2162.jpg,2162.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/8277.jpg,8277.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3465.jpg,3465.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2910.jpg,2910.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/455.jpg,455.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5438.jpg,5438.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5287.jpg,5287.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/3078.jpg,3078.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1845.jpg,1845.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9365.jpg,9365.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1416.jpg,1416.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4099.jpg,4099.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5310.jpg,5310.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2812.jpg,2812.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5995.jpg,5995.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9936.jpg,9936.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1897.jpg,1897.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5650.jpg,5650.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5976.jpg,5976.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/8444.jpg,8444.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/9900.jpg,9900.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/5598.jpg,5598.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/2390.jpg,2390.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5497.jpg,5497.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/8144.jpg,8144.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/1231.jpg,1231.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/4583.jpg,4583.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/7226.jpg,7226.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/659.jpg,659.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1965.jpg,1965.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/1732.jpg,1732.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/9027.jpg,9027.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/9565.jpg,9565.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/762.jpg,762.jpg,cats
/Users/polina/Documents/Programm-lab/dataset3/7023.jpg,7023.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/921.jpg,921.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5088.jpg,5088.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/5313.jpg,5313.jpg,dogs
/Users/polina/Documents/Programm-lab/dataset3/391.jpg,391.jpg,dogs
